0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "POST /camunda/api/cockpit/plugin/base/default/process-instance?firstResult=0&maxResults=50&sortBy=startTime&sortOrder=desc HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/tools.html HTTP/1.1" 200 860
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/badges.html HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:55 +0200] "GET /camunda/api/engine/engine/default/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122/statistics?incidents=true HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:56 +0200] "GET /camunda/api/engine/engine/default/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122 HTTP/1.1" 200 356
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:56 +0200] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:56 +0200] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:56 +0200] "GET /camunda/api/engine/engine/default/process-definition?key=UserProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 1047
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:57 +0200] "POST /camunda/api/cockpit/plugin/history/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:57 +0200] "POST /camunda/api/cockpit/plugin/history/default/process-instance?firstResult=0&maxResults=50&sortBy=startTime&sortOrder=desc HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:57 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/badges.html HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:39:57 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/tools.html HTTP/1.1" 200 860
